"published_date","published_platform","rating","type","helpful_votes","title","text"
"2017-01-30T11:24:00-05:00","Desktop","5","review","0","tradizione","quando pensi a un'università americana pensi a Yale, Stanford, o a Harvard. a pochi minuti da Boston, il campus universitario merita una visita soprattutto a livello emozionale. osservare gli edifici, con le aule, i dormitori, i playground ti riporta alla mente tanti film. la zona è molto vivace, ricca di negozi, pube ristoranti. se siete a Boston merita una visita - anche veloce - sicuramente"
"2017-01-28T11:17:17-05:00","Desktop","4","review","0","Tão Real Como Nos FIlmes!!!","Fui lá com uma amiga americana que estudou lá. Era um dia muito frio, com neve... E conhecemos todos os prédios (exceto a biblioteca, pois a mesma não é aberta para turistas, e somente à estudantes credenciados). O salão principal tem a decoração praticamente idêntica aos filmes de Harry Poter! Vale muito, muito apena andar por entre os prédios!"
"2017-01-26T12:26:32-05:00","Mobile","4","review","0","Ha il suo fascino tutto americano. ..","Considerata la fama e l importanza forse vi arrivi con chissà quali aspettative... poi ci pensi e... realizzi essere soltanto un università. .. na Americana... con docenti che insegnano nel parco esterno mentre tu fai il turista tra giovani americani con gli immancabili bicchieroni di cartone .... suggestiva... da senso di libertà. .."
"2017-01-18T12:00:20-05:00","Desktop","5","review","1","Exatamente como vimos nos filmes","Ir à Harvard foi um dos passeios que nossos filhos mais gostaram de fazer durante nossa viagem. Adoraram ver os lugares que sempre veem nos filmes. "
"2017-01-17T20:55:06-05:00","Mobile","4","review","1","とにかく緑が美しかった。","2016年5月のボストンへ一泊ショートトリップの際、ハーバード大学前のハンバーガーショップでランチをしてハーバード大学を散歩するのがお勧めだとの友人の言葉で、あの有名なハーバード大学へ行ってきました。
5月のボストンは暖かく少し暑いくらいで、とても過ごしやすい上に景色が美しく本当に帰るのが嫌になりました。笑
またハーバード大学も緑豊かで青天に緑、ベージュの校舎が絵に描いたような美しさでとても印象的でした。
一般人も入れる上に、ハーバード像の脚を撫でるとハーバード大学に合格出来るというジンクス？があるようでハーバード大学入学希望者らしき若者たちで溢れています。
ただし、中国人や韓国人の下品な行動も目立ち不快な部分も多々ありました。
でもやはり、5月のボストンはとても美しいので是非ハーバード像の脚を触りに行ってみては？？(^ ^)
ちなみにボストンの地下鉄は主要観光スポットへのアクセスがとても良いので地下鉄に乗るのをお勧めします。
1回券では2.75💲？だかと割高ですが、1日券券を購入すると20💲くらいで乗り放題です。
ボストン地下鉄の凄いところは日本のように1日券（購入したその日だけ）ではなく、購入した時間から24時間有効という、本当の1日券なんです！笑
是非ボストンでは1日券の地下鉄キップの購入をお勧めします！"
"2017-01-09T06:50:35-05:00","Mobile","5","review","1","Dá muita vontade de estudar lá","Fiquei encantada com o lugar, de beleza arquitetônica, belos prédios de tijolinhos vermelhos em meio a pequenas praças e árvores . Fiquei imaginando o orgulho de se estudar lá. É uma pena não poder visitar o interior destes edifícios ( não sei se é sempre assim , mas no momento da nossa visita os alunos estavam em prova e não nos permitiram o acesso ). Mesmo assim, valeu muito a pena , pois o lugar é lindo, encantador, digno de belas fotos. Para aqueles que gostam de mais informações , há um tour guiado pelos próprios alunos que parte da Harvard Square. Ao redor do campus há muitas lojinhas com souvenirs da universidade.
Não  deixe de conhecer, de Boston o acesso é fácil , linha vermelha do metrô sentido Alewife, desça na estação Harvard e você já sairá na Harvard Square. Transporte curto e rápido. Na volta aproveite para conhecer o MIT, é só descer na estação Kendall/MIT."
"2017-01-08T12:52:52-05:00","Desktop","4","review","0","Lindos parques, Lugar con una energía especial...","Conocer la universidad mas famosa del mundo no es poca cosa. Es lindo pasearse e imaginar todas las mentes Brillantes que por ahí pasaron."
"2017-01-07T02:13:34-05:00","Mobile","5","review","0","Um sonho de Universidade ","Uma das mais famosas universidades do mundo, passeio imperdível. Sonhar não custa nada! Bibliotecas lindas e lojinhas de souvenirs na rua da frente."
"2017-01-04T08:01:10-05:00","Desktop","4","review","0","HARVARD é HARVARD","Representa a universidade mais antiga americana; campus lindo e limpíssimo.
Vale a pena logo cedo pegar o metrô até Harvard Square, sentar em uma das várias cafeterias do local e ficar admirando a vista e o fluxo de estudantes"
"2017-01-03T13:53:45-05:00","Mobile","5","review","2","Majestueux ","J'aurai aimer être l'une de ces étudiantes où encore mieux avoir un enfant qui sera admis dans une université pareille 
C'est vraiment à voir "
"2017-01-03T12:52:24-05:00","Mobile","5","review","1","Harvard la mejor universidad de EEUU y del mundo ","Visitamos el campus de la más prestigiosa y antigua universidad de EEUU. Harvard se encuentran en Cambridge y debe su nombre al Presvitero John Harvard, cuya estatua se encuentra en medio del campus universitario. Visitamos específicamente la escuela de derecho ""school of Law"", donde compartimos el almuerzo con los alumnos en el comedor universitario. Observamos  el nivel y prestigio de sus estudiantes. Con certeza  espero que de aquí a un tiempo poder enviar a mi hija Camila a estudiar en esta más que tricentenaria universidad"
"2016-12-31T12:00:19-05:00","Desktop","3","review","0","Surfait","Effectivement, le campus d'Harvard est une légende et mérite tout de même un arrêt. Cependant, je trouve sa réputation surfaite, dans la mesure où mis à part les quelques bâtiments historiques qui sont effectivement magnifiques, il n'y a rien d'extraordinaire !"
"2016-12-29T15:17:02-05:00","Desktop","5","review","0","摸一摸约翰·哈佛雕像的左脚","哈佛大学是以它的第一位赞助人――约翰·哈佛的名字命名的。因此校园里有他的雕像。和朋友一起去摸一摸大神的左脚，听说会带来好运呢，祝期末考试顺利，万事如意！"
"2016-12-27T03:24:40-05:00","Desktop","5","review","3","Une Université mythique","Avec une amie, nous avons fait le tour guidé des étudiants, pas cher et qui vaut vraiment le coup ! Notre guide était top et on a fait le tour du campus avec lui en écoutant d'une oreille attentive toutes les anecdotes de l'université. C'est un lieu vraiment magique et magnifique, on a la sensation d'avoir loupé ses années universitaires en voyant tout ça (même si $60 0000 l'année, ça fait mal !). Attention, il faut bien comprendre l'Anglais car la visite ne se fait que dans cette langue. Mais ça vaut vraiment le coup, alors n'hésitez pas !"
"2016-12-22T14:12:03-05:00","Desktop","4","review","0","passeio intelectual","Quem vai a Boston não deve deixar de passar nesta universidade para conhecer as instalações. Os prédios são bem conservados, além de monumentos que valem algumas fotografias e selfies."
"2016-12-21T16:33:32-05:00","Mobile","5","review","0","Havard","A universidade é tudo aquilo que imaginávamos: enorme, linda e organizada. É um sonho! Vale a pena caminhar por lá, tirar lindas fotos, sentir o clima universitário pairando pelo ar e depois ir a harvard square
"
"2016-12-15T05:00:03-05:00","Desktop","5","review","0","Man möchte am liebsten nochmal studieren","Die Atmosphäre ist toll. Könnte man nochmal als Freshman einsteigen. Wir hatten einen Studenten, der uns kostenlos über den Campus geführt hat. Kann ich nur empfehlen. "
"2016-12-11T14:40:33-05:00","Desktop","4","review","0","Local para se conhecer...","Passamos muito rapidamente, mas deu para sentir o clima da universidade. Desmistifica o peso do nome, o local é agradável, clima de universidade mesmo, cheio de estudantes de todos os tipos pela rua, é um bairro enorme. Muito trânsito quando fomos. Gostamos do passeio."
"2016-12-09T13:34:36-05:00","Mobile","5","review","0","Aunque no pertenezca a la academia paséese por aquí ","Un lugar excelente para entender la historia del país y su cultura. Edificios victorianos, pequeños jardines, un montón de bibliotecas, aunque no todas de entrada libre, y sobretodo dos magníficos museos. "
"2016-12-01T16:11:21-05:00","Desktop","5","review","0","U Harvard","Un campus universitario tranquilo, mucha movilidad de estudiantes
En Harvard Square hay restaurantes y librerías completas.  Allí hay estación de metro"
"2016-11-29T09:53:35-05:00","Desktop","5","review","2","Preciosa universidad","es enorme , con unos jardines preciosos muy bien cuidados, está abierta para turistas todo el día, las construcciones de varios estilos pero todas muy imponentes, para llegar hay muy buena locomoción"
"2016-11-29T05:07:20-05:00","Desktop","5","review","0","Esplendor y admiracion","Solo vi los paeques y alrededores con un guia quye generalmente son los mismos estudiantes que muestran los alrededores, el parque que circinda los edificios y la historia de esta universidad."
"2016-11-28T13:01:47-05:00","Desktop","5","review","0","Curiosidade","fomos visitar à titulo de curiosidade por se tratar da melhor universidade do país, e para que nossa filha conhecesse.
é um lugar lindo, com jardins lindo, a biblioteca é uma atração à parte, e a cidadezinha tb, vale à pena"
"2016-11-21T11:30:56-05:00","Desktop","5","review","0","Recomendable!","Un lugar inmenso, para recorrerlo y poder ver todos los edificios y parques. Además de la estatua en la que todo el mundo se saca la foto aunque no sea Jhon Harvard"
"2016-11-16T07:54:23-05:00","Desktop","4","review","0","Da non perdere se si è a Boston","Bellissima mattinata passata all'interno di questa università. Proprio come me la aspettavo. Tutto curatissimo con prati perfettamente tagliati passeggiando tra le stradine in mezzo alle strutture costruite in mattoncini rossi. Immancabile la foto toccando il piede (scolorito) di J. Harvard. Da non perdere se si è a Boston"
"2016-11-07T10:18:41-05:00","Desktop","3","review","1","構内はアメリカの典型的な大学です。","アメリカでは大学が、建物も含めて歴史があり、観光コースとして人気です。ハーバードもその一つで、赤レンガの建物など見ごたえがあります。構内の広さも適度でアメリカを感じる散策にはぴったりです。私が行った当日は、学生の家族の参観日みたいな日だったようで、スクールカラーにP20とマークが入ったキャップを被ったご両親がたがたくさんいました。ほんとにうらやましい限りでした。"
